CASE_UUID,FILE_UUID,FILE_NAME,EXPERIMENTAL_STRATEGY,SAMPLE_UUID
eed7405f-f8f3-41a4-a0e7-242f23087f59,14163120-2e4e-4ad0-b50c-d568e553cdc8,TCGA-CM-6171-01A-01-BS1.97f8f2a5-7a05-4d2d-95e8-160fd1ceabee.svs,Tissue Slide,0b30934d-0c35-41a1-8a1c-8c5f6a9774d9
eed7405f-f8f3-41a4-a0e7-242f23087f59,6faa1d41-ee29-410f-a5da-98cafb137651,TCGA-CM-6171-01A-01-TS1.a5a5acc5-6a29-45d9-aa86-742e60056080.svs,Tissue Slide,0b30934d-0c35-41a1-8a1c-8c5f6a9774d9
eed7405f-f8f3-41a4-a0e7-242f23087f59,ccadeefd-7561-47b7-b58a-e09f688c65e4,8e357f45-e258-4685-91f6-1da2d0be4fc1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0b30934d-0c35-41a1-8a1c-8c5f6a9774d9
2ff77467-19f8-45a0-8d42-2f9a69295498,77859e33-6cbf-421a-b7b2-f17fda808f95,b65a6759-a9a4-4740-a9e3-962771dd9954.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0b43774d-1340-48c5-8124-44d6655520ab
2ff77467-19f8-45a0-8d42-2f9a69295498,0e92f164-f045-4665-a367-1480d140c177,TCGA-D3-A3C1-06A-01-TSA.A3F01FE6-1CB8-460D-8EEB-BFD39BE9FB00.svs,Tissue Slide,0b43774d-1340-48c5-8124-44d6655520ab
14cc6f5b-5692-471e-98b4-ae200b3d8fed,8ddcf8f4-4137-4c1b-b9de-d670b8f39ffe,TCGA-AY-5543-01A-01-TS1.f3ec9cda-f991-4da2-8ce9-6a83cc35e6b2.svs,Tissue Slide,0b6dfffe-43c7-47a7-82aa-fd9f7dec0f13
14cc6f5b-5692-471e-98b4-ae200b3d8fed,53b142d5-e3b6-48ba-b8a0-44a385b2e153,c340b651-bd01-4194-a67b-e801d0feeb2b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0b6dfffe-43c7-47a7-82aa-fd9f7dec0f13
1987b453-f97d-45c7-9c89-b9a33313d645,8eed4b77-6ae8-4ea3-9662-3dfb8f076a03,TCGA-PD-A5DF-01A-01-TS1.7C34D013-2F47-444A-87DD-94E7FF053CD0.svs,Tissue Slide,0b88d087-50fb-4893-ae37-2fc5990a5b15
1987b453-f97d-45c7-9c89-b9a33313d645,b5ce86e3-f0ee-45c0-bab8-30ad531e3fec,45b13a4b-cff9-49ea-a800-0b337cc1e512.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0b88d087-50fb-4893-ae37-2fc5990a5b15
3cbca837-f5a7-4a87-8f02-c59eac232d5a,1df0a2f2-e8a9-4eb2-86b5-45fb4de30376,TCGA-A3-3308-01A-02-BS2.02b48821-1afa-42f0-80cd-c8b2832d6b51.svs,Tissue Slide,0b935adb-0e19-4fcc-9bb0-b9d95872bcef
3cbca837-f5a7-4a87-8f02-c59eac232d5a,f14a635e-34eb-4189-b96b-7ee88a8e2240,TCGA-A3-3308-01A-01-BS1.8399fb8b-53a2-4873-a9df-e1d889cc8cd3.svs,Tissue Slide,0b935adb-0e19-4fcc-9bb0-b9d95872bcef
3cbca837-f5a7-4a87-8f02-c59eac232d5a,7b34b9d4-8526-4738-87b4-f9435a1c7ae1,598575d0-6dc4-4d59-be17-5dff01e6ca52.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0b935adb-0e19-4fcc-9bb0-b9d95872bcef
f3b86c02-09a5-4e97-aa7a-86f13f7cda4b,28b84c2b-6524-46ee-9d1e-24e7d6379af4,b55e91d5-8675-4f6e-b9f0-cef4c82b7323.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0bc7a0cb-2a16-4f63-8188-39fd4c20b8b3
f3b86c02-09a5-4e97-aa7a-86f13f7cda4b,4731472c-6fa0-4c8a-8944-170d7782b167,TCGA-EW-A1PE-01A-01-TSA.e016b643-b0f1-4281-bc1d-2cf850716603.svs,Tissue Slide,0bc7a0cb-2a16-4f63-8188-39fd4c20b8b3
d6de8d1c-e5ff-45cd-b53e-f943d2578713,2a4e4787-3070-40e4-955e-32d61402a33d,9cdfbc8a-c640-4e27-922c-053bc7fce262.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0bc8fe6e-0d2a-4c45-9af8-6a976b9a0327
d6de8d1c-e5ff-45cd-b53e-f943d2578713,bf1999d7-c0e1-412c-a787-d731aa45b4f0,TCGA-76-4932-01A-01-BS1.c0c56947-3a2b-42ea-8e0b-bf5c76b97376.svs,Tissue Slide,0bc8fe6e-0d2a-4c45-9af8-6a976b9a0327
d6de8d1c-e5ff-45cd-b53e-f943d2578713,1f9ff879-52a4-4936-8792-4f67fd4144d3,TCGA-76-4932-01A-01-TS1.2d9de268-c5fe-48ab-a6b6-f654d547dff3.svs,Tissue Slide,0bc8fe6e-0d2a-4c45-9af8-6a976b9a0327
4cccc34b-daf6-41ca-9bf8-f1614525eac9,7cc909df-25f6-4373-a5c4-6e1f29ff9597,e789c64d-c165-4b92-bbb7-51001e310c74.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0be2571e-3572-4974-95ce-21b9972b24b2
4cccc34b-daf6-41ca-9bf8-f1614525eac9,8ef27b5a-004e-471b-8719-7ab7fcd60d40,TCGA-BJ-A3PU-01A-01-TSA.C8F0AE2A-43C1-47C1-A44E-A08629165804.svs,Tissue Slide,0be2571e-3572-4974-95ce-21b9972b24b2
23252dca-e836-47a0-b294-758ad60aa259,09ab0b31-7d9c-4f35-ba36-e8e3360248bf,TCGA-G4-6299-01A-01-TS1.3c01095e-1eec-4319-9d76-2eef156f7214.svs,Tissue Slide,0bf53b2c-319a-4657-901f-a2182af61352
23252dca-e836-47a0-b294-758ad60aa259,f7615b8b-ab4b-47cc-9f55-c15c0cdc3e72,1323d4f2-5d37-46a2-a615-c30f8b15c37e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0bf53b2c-319a-4657-901f-a2182af61352
23252dca-e836-47a0-b294-758ad60aa259,04c6021e-24a0-45e9-8514-ae45d49eaac4,TCGA-G4-6299-01A-01-BS1.f0d2d057-fd89-4144-b426-bd47304c3b69.svs,Tissue Slide,0bf53b2c-319a-4657-901f-a2182af61352
7c82e2d6-a768-4078-9084-4b47e8a2ce95,1f1a4087-ad22-412e-8cd9-b4c33e751eb2,5a141afd-e054-4f12-8043-9a72bfa4696d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c0a7638-3732-4664-a26d-133c430941a7
7c82e2d6-a768-4078-9084-4b47e8a2ce95,7358e782-646b-4877-9f22-e1fe4d08b9fc,TCGA-DX-A3UB-01A-01-TS1.22774C92-8BCB-4E73-9B5F-A20CD8202F6B.svs,Tissue Slide,0c0a7638-3732-4664-a26d-133c430941a7
e9f4f373-37a5-48ad-a1a0-b0d47820111a,b455fc02-0f59-40a7-8b39-46ee021dad4f,TCGA-AO-A0J6-01A-01-BSA.094c1ad0-5cd5-4b13-af5e-9c7d3688aa23.svs,Tissue Slide,0c12ea89-eeb4-4865-91eb-10cf75884c21
e9f4f373-37a5-48ad-a1a0-b0d47820111a,7f721260-a206-48a6-a8d1-a66709e8de51,TCGA-AO-A0J6-01A-01-TSA.d62f4c33-ae94-4321-b833-53663942e846.svs,Tissue Slide,0c12ea89-eeb4-4865-91eb-10cf75884c21
e9f4f373-37a5-48ad-a1a0-b0d47820111a,0f0b1a31-1f88-40e0-bd25-320046de4970,9eb69ff7-492b-4ed3-8762-c25c3dffa1fe.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c12ea89-eeb4-4865-91eb-10cf75884c21
3bfa52af-cb40-45d8-9bdc-591985aae7fb,aa40d2da-a568-4e68-bb93-10aa5a4dab02,TCGA-EL-A3ZO-01A-01-TS1.D8BDBE03-5839-4460-BCDA-ED755E881ED8.svs,Tissue Slide,0c13351c-ea7c-44b1-a9ee-ed7e383b7924
3bfa52af-cb40-45d8-9bdc-591985aae7fb,d369b6a8-25f7-4f08-921b-f62cfaa3aaad,2df38eb8-5350-4951-9159-a8add6474efe.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c13351c-ea7c-44b1-a9ee-ed7e383b7924
d241a660-1c84-44fa-a6b3-ec9284333bd2,5660d9c5-d7e8-4ee9-a385-17d5d5666c76,35f68daa-0cea-40de-99b8-446d9e9784c8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c1bf90e-8d7e-40dc-8fd9-703b28e6bc9d
d241a660-1c84-44fa-a6b3-ec9284333bd2,2e4147f8-df9b-43a5-8f4b-baccdccda950,TCGA-DA-A95X-06A-01-TSA.8E54D74A-95CD-4429-82E0-CA1F1DF061AD.svs,Tissue Slide,0c1bf90e-8d7e-40dc-8fd9-703b28e6bc9d
3334201d-a3c0-45ec-a9ed-cf48cc8c38e8,fc239d08-d708-420f-9266-17bd07ab9a3b,TCGA-AZ-4614-01A-01-TS1.9420a8c4-af27-4449-930d-5522f08806e8.svs,Tissue Slide,0c4daf52-cc9f-4099-8825-33c484ced5b1
3334201d-a3c0-45ec-a9ed-cf48cc8c38e8,f97bdb76-e248-424a-8a05-4def01207406,TCGA-AZ-4614-01A-01-BS1.c100af74-179b-47be-8e70-f7e718845bc1.svs,Tissue Slide,0c4daf52-cc9f-4099-8825-33c484ced5b1
3334201d-a3c0-45ec-a9ed-cf48cc8c38e8,b18dafa7-46e3-45da-ba05-c9941305056e,2cf34da3-fe4b-42b4-bd32-9bf8930b6054.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c4daf52-cc9f-4099-8825-33c484ced5b1
30fa311b-05a2-43e4-9edc-02b327898132,b2bd3e1d-11b6-4ec6-8dba-491faa4b094f,TCGA-KK-A8I8-01A-01-TSA.CF36FA55-B601-4D89-9A5E-A514EDB8D34F.svs,Tissue Slide,0c50f404-d92a-4d72-b085-a4d258b941b0
30fa311b-05a2-43e4-9edc-02b327898132,f5ef7ef2-63b9-400e-a15c-b912e23bfa47,b2304483-c3d9-48be-98c1-d5d441531462.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c50f404-d92a-4d72-b085-a4d258b941b0
d9121e5a-88f2-47a6-a0b1-25735c209e54,69d796f2-b2ff-4e3b-9c56-f7195662b3a7,67be8235-7f6f-4c36-9ad7-c72f8308fb52.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c55b3b3-4008-4dbe-9a6a-bd0a5e13feae
d9121e5a-88f2-47a6-a0b1-25735c209e54,d83812be-91be-417c-98ed-dcec8a775ae3,TCGA-AH-6644-01A-01-BS1.73b9ee5f-8c27-4bf7-a864-e425acd26de9.svs,Tissue Slide,0c55b3b3-4008-4dbe-9a6a-bd0a5e13feae
30274b4f-13d5-40ac-8929-a986860f38db,4c8c7e51-002c-4a14-a43a-b1d5db41a3fe,TCGA-DX-A8BS-01A-01-TSA.887F05DE-9367-4015-8615-F42C27A17739.svs,Tissue Slide,0c5a0353-bf76-4a2b-a941-76bf24a8540f
30274b4f-13d5-40ac-8929-a986860f38db,c4f8bc07-818f-44b3-80c6-b2262df80f44,29ae98e2-a686-4de5-946c-b0f0f839cd5e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c5a0353-bf76-4a2b-a941-76bf24a8540f
59cebae6-632d-4632-b695-c48ae46b2e67,e2bb9516-f5f1-4bc4-bd0c-a4b69365bf59,TCGA-DF-A2KV-01A-01-TSA.CDBA507C-5DCB-4442-9F99-720917A0CDEC.svs,Tissue Slide,0c713392-8713-40f2-93cf-4272be99427f
59cebae6-632d-4632-b695-c48ae46b2e67,0c64c7c5-a5a5-42dc-982d-d950300456f0,db48adca-406c-4b3d-8e51-41e9ab1c24be.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c713392-8713-40f2-93cf-4272be99427f
aedde4a5-6520-40b9-9721-c9b826490b7a,e19c9f8e-bace-4426-a047-696dd58f9fe2,ef30a39e-fc69-4507-93b1-0fd42377f8db.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c749ae7-1564-4ade-847f-376d21d1753b
aedde4a5-6520-40b9-9721-c9b826490b7a,db253a95-5d5f-4fa6-8bdd-81ddca0f7345,TCGA-CM-6166-01A-01-TS1.098b11fd-ceb3-4dc0-90cd-4a68724f6623.svs,Tissue Slide,0c749ae7-1564-4ade-847f-376d21d1753b
aedde4a5-6520-40b9-9721-c9b826490b7a,7ba0cc3c-1267-44b3-be3d-1fa1464ed2fc,TCGA-CM-6166-01A-01-BS1.445ed94e-61c8-4fed-9ba8-cf7dbf28d7ac.svs,Tissue Slide,0c749ae7-1564-4ade-847f-376d21d1753b
bd0ddc1e-ba3b-4719-a2fa-776f0475dd8a,a20ab8b6-0759-491c-8199-0c2a685cb1b9,c2bfde36-4ebd-48d7-8662-cf82253a3eab.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c931d36-e5d4-4953-a627-20c8fa99e43a
bd0ddc1e-ba3b-4719-a2fa-776f0475dd8a,e2f81356-c731-41af-89c4-ff87ce586efb,TCGA-AH-6643-01A-01-BS1.db7e8f21-ea6d-46ce-baeb-df2a09c55e58.svs,Tissue Slide,0c931d36-e5d4-4953-a627-20c8fa99e43a
bd0ddc1e-ba3b-4719-a2fa-776f0475dd8a,0d847f48-5602-497d-b038-efbde8956a7f,TCGA-AH-6643-01A-01-TS1.6febd6bc-2436-4763-8c5d-258a4d0bdadb.svs,Tissue Slide,0c931d36-e5d4-4953-a627-20c8fa99e43a
d63f2f1e-1970-445f-907b-23cf4d9efd83,44921347-7828-4efe-9bf8-776ec89b3e99,TCGA-OR-A5JB-01A-01-TS1.B68B5BAF-B262-4DAA-9F47-A285B3C497AF.svs,Tissue Slide,0c98b45d-09a6-48a6-89ba-48ba7a2142d5
d63f2f1e-1970-445f-907b-23cf4d9efd83,5caed5c6-43ad-4d9b-b29b-398ade676797,3e67f2c0-67cd-4097-9350-e7dce0848da4.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0c98b45d-09a6-48a6-89ba-48ba7a2142d5
3d676bba-154b-4d22-ab59-d4d4da051b94,fa236778-1cac-417f-8ee7-f789aed920b9,TCGA-E9-A1NE-01A-02-TSB.f07c5332-4933-4459-a1cc-7fbdff4cf75d.svs,Tissue Slide,0ca24149-4cc4-4ad1-b448-4cc33fef851e
3d676bba-154b-4d22-ab59-d4d4da051b94,b3d19aa0-af01-4998-b234-81f313b7a6f0,8c22f448-940a-46f4-a192-f389d1931f0a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0ca24149-4cc4-4ad1-b448-4cc33fef851e
4a540448-f106-4b0e-9038-9f7ccefc785b,ae792ff5-43f6-4cc7-aee5-6e52775ce439,52ef4b67-ae00-4a20-8da1-4f5e1a8f692f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0ca25367-d070-4dd0-bba5-27868a34b7c0
4a540448-f106-4b0e-9038-9f7ccefc785b,1e4b6c68-7714-496f-8d50-93b673881d9b,TCGA-2Z-A9J6-01A-01-TS1.C50B97C0-C145-4939-BECD-587F9B482E01.svs,Tissue Slide,0ca25367-d070-4dd0-bba5-27868a34b7c0
b7ac2f06-012a-436e-afde-7e4d653c84d9,a418981b-a6d9-41b1-a0d2-604edc2c33e3,TCGA-BA-A6DG-01A-02-TS2.FBED45B6-7207-4709-932F-46A405E3E1DE.svs,Tissue Slide,0ca390ef-7f27-40e7-ad72-132356bca006
b7ac2f06-012a-436e-afde-7e4d653c84d9,2f139a03-2848-4b7e-9c81-34fb5d4bf3bf,2683f38b-0902-499f-a0ec-1bc0c2cb4c52.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0ca390ef-7f27-40e7-ad72-132356bca006
26eefaa1-1666-4ce1-8cf4-f6fabff81fd2,2ef10886-a213-446e-afef-12e9b5cbc3be,b720819c-f6ff-48ad-8e19-1456669bd326.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0cb3dffd-1521-4887-b19c-94dcd340d306
26eefaa1-1666-4ce1-8cf4-f6fabff81fd2,8fc41210-057e-4df9-80e9-4f6852fad027,TCGA-HC-7213-01A-01-TS1.ced3b462-b10b-46af-80e2-71ddc7e5fe6d.svs,Tissue Slide,0cb3dffd-1521-4887-b19c-94dcd340d306
6dafce6c-b2a9-4b23-b9f8-b71e01616389,7078f5cd-3f4e-45c4-ad1c-cceeb0dc5855,2e6550a8-fbe0-4b31-bb3a-4d7e93709126.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0cc81cab-71a5-4538-88b9-6a2d631aac88
6dafce6c-b2a9-4b23-b9f8-b71e01616389,2ea3f3b4-29b8-4c37-ac64-8da6f72b76e6,TCGA-AG-4021-01A-01-BS1.2ccac209-678f-40cd-8f02-337411015f30.svs,Tissue Slide,0cc81cab-71a5-4538-88b9-6a2d631aac88
6dafce6c-b2a9-4b23-b9f8-b71e01616389,b4582b28-f858-4176-a166-c911b72941da,TCGA-AG-4021-01A-01-TS1.97f62e7c-048f-43c0-8f10-1627128df22f.svs,Tissue Slide,0cc81cab-71a5-4538-88b9-6a2d631aac88
5ed3c95a-10d0-4cd5-a54d-523e81587fb1,2eff1f80-bb0c-408a-8a71-81e8986735ac,TCGA-DS-A0VK-01A-02-BSB.b9e15339-8bdb-4c38-beaf-bd74fb53695b.svs,Tissue Slide,0cdaf7e3-1b47-46cb-aff3-5e6762e8f094
5ed3c95a-10d0-4cd5-a54d-523e81587fb1,b3b57b41-cae2-48ac-91f2-4814cc628007,TCGA-DS-A0VK-01A-02-MSB.2bdf09f2-14c9-4b13-9dd1-4038675bebc3.svs,Tissue Slide,0cdaf7e3-1b47-46cb-aff3-5e6762e8f094
5ed3c95a-10d0-4cd5-a54d-523e81587fb1,db322c8d-c5f1-47fd-a942-9daef8f4ddbc,a3f30117-e556-4498-847a-b79aad0b83f4.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0cdaf7e3-1b47-46cb-aff3-5e6762e8f094
0c1946a8-ee54-4b9b-8054-9a7bece74d33,1803a5d7-176a-44c9-8af6-4ee469b95782,08bf36be-d2a7-4cf8-b514-96cafe0a30a1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0cea1bde-18ed-4e42-b5f6-3d4ff182b0c0
0c1946a8-ee54-4b9b-8054-9a7bece74d33,6749c9b3-a89c-4ba6-8304-dc86a9379f56,TCGA-B5-A3FB-01A-01-TSA.02567037-92CB-4E4A-9B7C-A7618AA2201B.svs,Tissue Slide,0cea1bde-18ed-4e42-b5f6-3d4ff182b0c0
30f623a3-dae7-41da-ab10-8786d094209e,18a04933-10fb-4fcd-afef-a8ccc55c0cd5,TCGA-FC-A4JI-01A-01-TSA.C542E72B-CEB6-462E-BF6B-EA05A7F0E080.svs,Tissue Slide,0cea748c-d2e9-418e-84b0-41a07bddc9da
30f623a3-dae7-41da-ab10-8786d094209e,074cb88b-0948-433f-b2ad-bd9387b1038b,14eb0098-a9cc-4530-a107-f4c5e0240dac.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0cea748c-d2e9-418e-84b0-41a07bddc9da
93a337ae-2bd3-4464-b38f-93dff92d3fde,9c89e7ee-f554-4bd7-83e1-5854d45a9899,TCGA-BR-7717-01A-01-TS1.4271c13c-82ea-4211-9c66-3e772a65477d.svs,Tissue Slide,0d12d2e2-385d-4712-afc8-ec85b25e8ae5
93a337ae-2bd3-4464-b38f-93dff92d3fde,3bce037c-5908-4fc5-9b81-4a4a914b2d48,TCGA-BR-7717-01A-01-BS1.588aceb6-e694-4b9d-9f44-99522e24abd0.svs,Tissue Slide,0d12d2e2-385d-4712-afc8-ec85b25e8ae5
93a337ae-2bd3-4464-b38f-93dff92d3fde,a7c04620-a7f0-4b19-b2ae-7b479fcd3fb0,991525f1-7bed-438d-8f95-797f06bbd553.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d12d2e2-385d-4712-afc8-ec85b25e8ae5
4bc71292-60bb-4b63-86c1-0fe021083804,06d4e72e-c4bb-45be-8a1b-c5c171f0df1d,9fa77b4e-724d-4551-9418-3993bd28565e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d3ec78c-3da8-443f-baa6-93caed5b065c
4bc71292-60bb-4b63-86c1-0fe021083804,9ad87dca-a98d-45e3-a45f-8ec43ee5539d,TCGA-EJ-7784-01A-01-TS1.4d09a34f-95f0-4594-8816-915a48a6fedb.svs,Tissue Slide,0d3ec78c-3da8-443f-baa6-93caed5b065c
4bc71292-60bb-4b63-86c1-0fe021083804,bea87754-845a-4935-87e8-6c0764865877,TCGA-EJ-7784-01A-01-BS1.b1f6aca3-c170-4fe7-aa93-bd079ea15ee9.svs,Tissue Slide,0d3ec78c-3da8-443f-baa6-93caed5b065c
8e5b1d47-7d92-4d28-8186-4176ada96672,78151506-0004-45d9-8b9f-3d9b8c5550f4,58734d11-1c9d-4edf-8420-6334f2e82a20.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d44c6bb-2ff0-4ed6-8c38-f58b5cfa2530
8e5b1d47-7d92-4d28-8186-4176ada96672,a009c8b0-79fc-43cf-838f-c3e9c97ac637,TCGA-V1-A8WV-01A-01-TS1.BFC1B7E7-3025-4829-ACB9-969A1E2F96FA.svs,Tissue Slide,0d44c6bb-2ff0-4ed6-8c38-f58b5cfa2530
81648978-a543-4eae-8848-98ddf1cb832b,75c3d182-f026-4cfe-be32-a6bf4420ee13,f8e0df1c-94bc-4e0f-b45e-51aa187c04d8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d4e879e-5fdb-4dc6-905d-1fd39c96f7e8
81648978-a543-4eae-8848-98ddf1cb832b,af7f43cc-82de-4f44-8ff6-cd2c8ba119e5,TCGA-06-A5U1-01A-01-TS1.72E8CDAD-1A9A-4CED-8F7C-093D8C8E1B71.svs,Tissue Slide,0d4e879e-5fdb-4dc6-905d-1fd39c96f7e8
abdc76db-f85e-4337-a57e-6d098789da03,4d55a37b-93e8-46f8-97cd-d6accd698064,TCGA-C8-A12P-01A-01-BSA.0c86a6ed-1d8f-47a9-ab33-7d232c3e359b.svs,Tissue Slide,0d5aa7a3-3488-4339-b8f1-e4971912e2bc
abdc76db-f85e-4337-a57e-6d098789da03,92425836-14ff-431e-b17f-9f1ff40f590c,TCGA-C8-A12P-01A-01-TSA.a635ee87-3392-4ce7-93a3-87fc5680e4e9.svs,Tissue Slide,0d5aa7a3-3488-4339-b8f1-e4971912e2bc
abdc76db-f85e-4337-a57e-6d098789da03,09a491b5-1bfb-47d9-963f-69f6c7e6c1e5,bae57be0-48af-438d-88fa-cbaaf16b3d33.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d5aa7a3-3488-4339-b8f1-e4971912e2bc
b2f6d8f3-3182-4e5e-be20-8470cfb832c5,ab383695-d754-45fd-8309-dd861ce0a817,9e47ed6e-d798-4b9d-a3af-26c7a1633268.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d71cc97-f7c8-4eed-a663-8cb91babd840
b2f6d8f3-3182-4e5e-be20-8470cfb832c5,31968a7e-96ae-42ff-bf9d-76c26029777c,TCGA-CD-8536-01A-01-BS1.3cc76417-d39c-4583-9041-ecfeb5703b00.svs,Tissue Slide,0d71cc97-f7c8-4eed-a663-8cb91babd840
b2f6d8f3-3182-4e5e-be20-8470cfb832c5,e589c7f7-6d3b-45af-b020-11a350c40812,TCGA-CD-8536-01A-01-TS1.f1787a98-0614-4099-a7fc-c9b977f63c48.svs,Tissue Slide,0d71cc97-f7c8-4eed-a663-8cb91babd840
0ea4920f-f4c8-4590-84b3-eb419824e144,661b6fed-d56a-452b-adaa-4b48ee9f4dbb,bc46dd0e-3136-4d9b-8fc3-dee56d6e39cf.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d76e56d-bc9d-4085-aa3c-c6edbdb6dd59
0ea4920f-f4c8-4590-84b3-eb419824e144,1c361676-6530-422e-9f19-3428da4057ab,TCGA-38-4625-11A-01-BS1.8f0b3336-12bf-4b41-a028-b6d19301d0f9.svs,Tissue Slide,0d76e56d-bc9d-4085-aa3c-c6edbdb6dd59
4cfe4f31-f62c-423a-8b9f-17f455b15313,74958fdc-3d09-4863-acc4-c8ac69f72c5f,TCGA-BP-4760-01A-02-BS2.67afe3aa-4efe-449b-8f33-409b60d0cc32.svs,Tissue Slide,0d8690fd-fdc0-4a88-b59e-e7c407966d94
4cfe4f31-f62c-423a-8b9f-17f455b15313,9651c36d-8d1e-411a-9d5a-42550b73b426,356dea2a-5d2f-4fb5-825a-7018c7af6508.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d8690fd-fdc0-4a88-b59e-e7c407966d94
4cfe4f31-f62c-423a-8b9f-17f455b15313,87c56632-fdfd-41e0-a46b-1680b76c4472,TCGA-BP-4760-01A-01-BS1.6a2598b6-f000-4e6a-b404-179300159066.svs,Tissue Slide,0d8690fd-fdc0-4a88-b59e-e7c407966d94
24d7d4d8-f5c1-4d71-80e0-72a429fc9dbd,5a64c131-01f2-4b87-b8de-084b7287ffc5,TCGA-VP-A87K-01A-01-TSA.D20F7E24-F2E4-4791-BBDA-FFBC9018EE0F.svs,Tissue Slide,0d98f39e-cf75-4d68-8b25-1df098bd4930
24d7d4d8-f5c1-4d71-80e0-72a429fc9dbd,9a82db7d-2c69-404e-a321-906f3fbc7047,7b97885a-f365-4f11-8f35-9bf17a7344b5.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d98f39e-cf75-4d68-8b25-1df098bd4930
f36583af-cc6b-4985-8d11-307970d11008,9d5705ce-51e0-4105-ae80-735442d5af28,9527fded-fa70-4909-98ef-bf0c8cc349ec.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0da6422b-90e0-4d14-99dd-55db30de5d61
f36583af-cc6b-4985-8d11-307970d11008,a6c2cb85-048a-4ab6-bb5b-f2a0e6d2965e,TCGA-PR-A5PF-01A-01-TSA.189D9FDF-1F3C-4D5D-BB19-CC3669DC75B5.svs,Tissue Slide,0da6422b-90e0-4d14-99dd-55db30de5d61
3c08aabd-d5b5-4bbe-857c-38a7527b2163,8644d07c-979f-4ec6-928a-afe9229fb9f1,38b11e1f-1db0-4733-bdf6-fb64664027d4.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0dba8c12-0f21-4489-8639-47c156ddfa5f
3c08aabd-d5b5-4bbe-857c-38a7527b2163,db8ecf99-9181-4336-a503-3c50193ab5e3,TCGA-A8-A085-01A-01-BS1.6119b721-29a2-4fbc-ac0b-1091877a8b29.svs,Tissue Slide,0dba8c12-0f21-4489-8639-47c156ddfa5f
3c08aabd-d5b5-4bbe-857c-38a7527b2163,d302485d-cfd4-44c8-8987-ccc0d515cd40,TCGA-A8-A085-01A-01-TS1.fa2aa0e5-c6fb-44fa-b407-9fa5b2912a81.svs,Tissue Slide,0dba8c12-0f21-4489-8639-47c156ddfa5f
bd0ddc1e-ba3b-4719-a2fa-776f0475dd8a,a4681aee-17bb-4063-84d4-3058e4195a49,TCGA-AH-6643-11A-01-TS1.6ab6af96-e943-4ec3-a67f-056205757d56.svs,Tissue Slide,0dca5efd-2f6f-438c-acdb-9bf0a704c53a
bd0ddc1e-ba3b-4719-a2fa-776f0475dd8a,f84ac7c8-b99c-425a-8f5a-279b6e2a773b,e2dbba76-a1b6-4f18-a785-2981003c738b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0dca5efd-2f6f-438c-acdb-9bf0a704c53a
e7db08a7-b439-4230-8dc4-1b54af4736c4,679ba4c3-49da-47d1-bef2-ce25fd862758,cd40e8d1-b307-4840-bba6-fd2f71d0c26d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0de093d5-c752-4e93-a783-ec262b3a3780
