CASE_UUID,FILE_UUID,FILE_NAME,EXPERIMENTAL_STRATEGY,SAMPLE_UUID
169f045f-1739-4b0b-9bdc-028aaca420f8,a5be9cdc-f63e-469a-a765-0d7df6068ac2,TCGA-DO-A1JZ-11A-01-TSA.66c69ca0-f472-4588-8a3f-4d490754ed73.svs,Tissue Slide,36232f2e-9da5-42d2-90f2-3d1589133229
169f045f-1739-4b0b-9bdc-028aaca420f8,f488e373-8598-4888-8ddd-b10c5c6e1355,TCGA-DO-A1JZ-01Z-00-DX1.CD2D8D52-8E7A-4187-A5BA-DF3E0FA7984A.svs,Diagnostic Slide,5b8c6243-6d9d-4a26-9713-8ee012d81184
1a4164d9-4484-452d-9382-8cbf896a870e,d04ce4d9-b093-47b4-9b9a-59bec4a8599f,TCGA-EM-A22P-01A-01-TSA.4221C8D4-F9AE-4619-A1F6-170CA4160226.svs,Tissue Slide,775f1197-ac0c-47e1-b63e-cc1d3c63151d
1bacebf3-609e-4bb7-bb93-eb217b3a1b5c,2a4896e0-ebf4-42a0-8eb3-990769d62f1d,TCGA-EL-A4KI-01Z-00-DX1.D906569B-AA2A-46FE-B094-AE05F8CDEF4C.svs,Diagnostic Slide,07ce1666-30cd-4856-857d-971bb43f6cf8
18a58e3e-f18e-45cf-86bc-1851abb9b3de,27488c4d-669a-46d1-ac44-dc9a9fc892d1,TCGA-ET-A3DP-01A-01-TSA.AF5362FE-B2DC-40C8-9BFF-EB28D940BF50.svs,Tissue Slide,3a1b36a7-177d-4529-bc94-91a7c6063bce
1da4ab7d-4353-4565-a522-d2fecadd4a85,b97c12ee-14f6-4f3f-ac5c-058c09745b89,TCGA-E8-A437-01Z-00-DX1.46C70FF7-302E-4AF3-B589-54EA6FE65C20.svs,Diagnostic Slide,2ec02bc4-1410-464e-ae52-f80e31cd323f
19378727-e0a6-4898-b2d0-f12241616870,39a101bf-6595-4c01-a4f8-699db74e87eb,TCGA-EM-A3AO-01Z-00-DX1.1D622410-D778-4BDC-84F5-90958A9D8488.svs,Diagnostic Slide,572a5cdb-7aa6-414f-aa57-34d891c9714c
2012869d-c169-4cea-aa09-c892fb79bbaa,47b1ed87-267c-4cd9-ba23-8c6d4331cfb3,TCGA-DJ-A1QN-01Z-00-DX1.92ECB15F-0DF0-4678-B569-663B674113C6.svs,Diagnostic Slide,50f39bd7-fced-4ce9-b9f7-653c8adee8fd
2012869d-c169-4cea-aa09-c892fb79bbaa,12abf60b-b3cb-4c0a-86c0-e95b47fc4d6f,TCGA-DJ-A1QN-01A-01-TSA.842ecff7-e65a-42f7-a426-e5ff3a031fc1.svs,Tissue Slide,884c1978-00cf-4e48-bef8-f03ca67d6c02
1ebd5834-56b8-498a-8f34-c0031fcfd856,fd17e23d-b246-4219-a7bf-3898fdbdfb60,TCGA-DJ-A3VM-01Z-00-DX1.C2613B37-AE47-42CD-809C-28B9F2204247.svs,Diagnostic Slide,03f5c29f-1385-4fb3-9675-0e2964475414
1f3915cb-718c-42ae-ab0a-ce62b8664995,2e7927cd-1a2c-4464-bba1-590c0c8449bb,TCGA-EL-A3ZN-01A-01-TS1.E380CCAD-027A-4393-A63A-9B89F210749A.svs,Tissue Slide,1ef9da2a-0e06-4a28-b9f5-5d900a9fc55e
1f3915cb-718c-42ae-ab0a-ce62b8664995,08691fed-de48-4aa7-9fd6-8119c6986e70,TCGA-EL-A3ZN-11A-01-TS1.38D71C8F-34B4-4D73-9BF7-5686CD18CFDB.svs,Tissue Slide,e6a9e7d0-6a1c-4152-bfd3-439db74fe055
212aa9c4-610d-4286-9ca2-ae6c87b9bc0e,54205c41-edcb-4014-a149-58f80318f73e,TCGA-ET-A2N0-01Z-00-DX1.C134C410-A5CB-4CBB-A9FC-F6C16DDD66DF.svs,Diagnostic Slide,a58b73ee-9fb6-49cf-8ca3-410bc80747f3
1f3915cb-718c-42ae-ab0a-ce62b8664995,d2121232-9d50-4976-8d6c-c1e4ffc0bce1,TCGA-EL-A3ZN-01Z-00-DX1.F3BA0497-1C01-4A26-86C7-1B7BA603AEDC.svs,Diagnostic Slide,ac042263-2e69-4ea2-811c-a5808bb05983
1f6be7ca-76fd-4509-99a6-dfa59b0ac51f,c9c8374c-3d49-4868-b345-1336977531f0,TCGA-EM-A2OZ-01Z-00-DX1.3146F96A-8BFE-46D2-AFFA-8593A56B58CD.svs,Diagnostic Slide,28adccb4-9db3-4a8a-859b-5c5f9a0979b7
212b2002-1ebf-47dd-82f8-6c0b904cf909,cdeae11b-78e8-4760-91d6-c467ee5fa4a2,TCGA-EM-A2CR-01Z-00-DX1.EC73EBFF-0EC3-4153-9F9B-CDEF918C89DF.svs,Diagnostic Slide,2f7c1f7e-0b85-41b7-9dbf-5e73f0d23551
227dac7d-6bc3-4d8b-ac9c-ea4cab9a602c,8064fcd3-ede9-4e38-99fd-444432e6c8c2,TCGA-MK-A84Z-01Z-00-DX1.AF30BB2E-875F-410F-B302-EE26A271CBDC.svs,Diagnostic Slide,aec769ee-23b8-443f-8197-4ec5918728c1
1b3f2411-52cd-4482-bea2-95cf72020c6f,c5262488-c21d-4b1b-ae96-d22b3ae05628,TCGA-AK-3425-01Z-00-DX1.39FD616C-3050-41E1-BF80-D2069E492FDE.svs,Diagnostic Slide,1e079edf-feba-4b76-9f3f-9dce75b33a79
1b3f2411-52cd-4482-bea2-95cf72020c6f,420ce056-e3d5-4457-a73f-5447969407ab,TCGA-AK-3425-01A-01-BS1.6f1fe1eb-4b90-41b6-8077-16c497f96e0d.svs,Tissue Slide,34d03536-8d04-4a07-8ba3-621e2d5f2d23
1cdb170b-9765-45ee-9e3e-388d0a419746,e779395d-044c-4bc3-8e05-5fe1114e7865,TCGA-BP-4158-01Z-00-DX1.ac231cfd-4baa-4e4e-80ca-acc51255bd91.svs,Diagnostic Slide,e12ab039-1ff8-415d-9078-fb7284b9def1
1cdb170b-9765-45ee-9e3e-388d0a419746,72e02063-78f4-46fe-9355-b0bc634a5d20,TCGA-BP-4158-11A-01-TS1.baa84766-3737-474d-b923-59c257f404d9.svs,Tissue Slide,1cd2cdb7-e78f-4412-994d-2948c46f56a1
18325fdc-594b-4545-a77d-adb07a32ec73,93c2ddff-271c-4358-aa05-32d41ed36aaf,TCGA-B8-4148-01Z-00-DX1.B27E1027-0740-46B2-91FA-FE018746D81F.svs,Diagnostic Slide,05d59734-e6f7-4687-b65f-989d9a5a117c
18325fdc-594b-4545-a77d-adb07a32ec73,c0baa76a-1781-4e2f-a8c7-e80585073256,TCGA-B8-4148-01A-01-BS1.9088536e-d7b5-4877-823f-4cd358bebb84.svs,Tissue Slide,75e6cd5f-d328-40da-bfbd-ae4210ef627b
171044a9-9e8e-419b-af3a-4849d92c3b1e,a3d4d4f2-1f04-405e-bb0f-4e0e03d5b9e8,TCGA-B0-5108-01A-01-TS1.ec276129-8f8d-4174-b11f-f8e8974a8bf3.svs,Tissue Slide,109ac514-fdb0-49dc-8eef-0f279c1ca78f
18524601-30d9-4dc6-a345-cbdb33349521,36472326-a09d-44f6-a241-67679f52dfc3,TCGA-B0-4827-01A-01-BS1.7b302da4-1eee-48db-b22a-e4f147b3b4af.svs,Tissue Slide,87daf60b-5b77-4a1e-905c-2b1d3f194bf2
18524601-30d9-4dc6-a345-cbdb33349521,074827e8-5130-4e9a-a620-63629dedbcd1,TCGA-B0-4827-01A-02-BS2.d0254c87-8330-4b46-b380-bbf1731ed3fe.svs,Tissue Slide,87daf60b-5b77-4a1e-905c-2b1d3f194bf2
1b3f2411-52cd-4482-bea2-95cf72020c6f,847c9ffa-7cfe-4977-94d6-d2cb4953c11f,TCGA-AK-3425-01A-02-BS2.278c9767-06ab-43f2-ae1a-4ef2b2e03f43.svs,Tissue Slide,34d03536-8d04-4a07-8ba3-621e2d5f2d23
16559faa-8103-4973-a47d-3435443e8ec1,f03c5fbd-f1a5-4f24-8497-94523af1ac45,TCGA-DV-5568-01Z-00-DX1.a93bd551-4146-493a-afeb-653ba63a95c1.svs,Diagnostic Slide,fd6c6683-afed-43d3-bd46-c9f16ba18856
16559faa-8103-4973-a47d-3435443e8ec1,23a760d8-6953-4e1f-bc41-10877f383d6c,TCGA-DV-5568-01A-01-BS1.8abfebd2-2160-44e9-be4e-5693121af1e5.svs,Tissue Slide,72608ed2-cb38-420f-8152-9bad1f413e65
18325fdc-594b-4545-a77d-adb07a32ec73,61eec38a-92a5-45b2-a302-6e8298a9670c,TCGA-B8-4148-01A-02-BS2.72698849-6bdb-47a1-91db-606218c126ed.svs,Tissue Slide,75e6cd5f-d328-40da-bfbd-ae4210ef627b
21eea125-1298-42d3-a50c-57d596e0420d,9f6dcefa-2a51-4cb8-9f5c-c4bb6e9dceeb,TCGA-A3-3329-01A-01-BS1.ebb876a2-ae65-4a58-90e7-9da5e5a71426.svs,Tissue Slide,1aa8ff4c-cf2a-45b2-a74e-a07cc83ff634
18524601-30d9-4dc6-a345-cbdb33349521,9508044f-3863-45ab-a425-cc8e13affae3,TCGA-B0-4827-01Z-00-DX1.c08eeafe-d2d4-41d1-a8f5-eacd1b0e601f.svs,Diagnostic Slide,e178fab9-9dcb-4673-96fa-32f757c4a103
18524601-30d9-4dc6-a345-cbdb33349521,a6f06cd7-478c-4ced-873c-8154bc941756,TCGA-B0-4827-11A-01-BS1.0ec4f2ad-5da9-4eff-b28b-07146bf2e32d.svs,Tissue Slide,ebe0c149-a7ff-4463-bb2e-55443620ae27
18524601-30d9-4dc6-a345-cbdb33349521,28108599-536d-4b84-99ad-106a8a3d6ba8,TCGA-B0-4827-11A-01-TS1.30f7b8ce-2163-451b-803b-293c27646019.svs,Tissue Slide,ebe0c149-a7ff-4463-bb2e-55443620ae27
1cdb170b-9765-45ee-9e3e-388d0a419746,759438e3-1cf2-45e0-8bda-cd2707236b98,TCGA-BP-4158-01A-01-BS1.3ddddfdc-0f09-4167-97e3-1a94bc12ae9f.svs,Tissue Slide,0246c572-d68d-468e-a3fe-36ec934762e6
1cdb170b-9765-45ee-9e3e-388d0a419746,0dd52fcc-8aea-4cb5-9680-9c35686cafc6,TCGA-BP-4158-01A-02-BS2.005df87d-9fde-4dda-bba9-14d7ff423969.svs,Tissue Slide,0246c572-d68d-468e-a3fe-36ec934762e6
1cdb170b-9765-45ee-9e3e-388d0a419746,f6885b27-3770-44d0-81d0-424bb006a930,TCGA-BP-4158-11A-01-BS1.b491634e-a964-4974-9f42-c38a08198781.svs,Tissue Slide,1cd2cdb7-e78f-4412-994d-2948c46f56a1
16559faa-8103-4973-a47d-3435443e8ec1,dbe28b44-6bb2-4076-8bd0-5c7e48ba5e2e,TCGA-DV-5568-01A-01-TS1.ce899960-a689-4ab0-8c6c-d2212b7cff09.svs,Tissue Slide,72608ed2-cb38-420f-8152-9bad1f413e65
171044a9-9e8e-419b-af3a-4849d92c3b1e,620639cb-21c5-40e0-9da3-674f0a443fe0,TCGA-B0-5108-11A-01-TS1.b16643f5-9542-4f24-9969-536c0cb5cc0d.svs,Tissue Slide,e3c4d986-2299-43cd-b22c-fc52d3e0421e
18325fdc-594b-4545-a77d-adb07a32ec73,c9238cd8-d9b5-4123-9ee4-0683eb995df5,TCGA-B8-4148-01A-01-TS1.ed2c879d-86b7-40c3-b886-f4225a549170.svs,Tissue Slide,75e6cd5f-d328-40da-bfbd-ae4210ef627b
21eea125-1298-42d3-a50c-57d596e0420d,c742db54-225b-49e7-8998-e38026cda34d,TCGA-A3-3329-01Z-00-DX1.4da187d6-f0d4-4f4b-95d3-c12d660d4bb2.svs,Diagnostic Slide,0969f815-da90-473b-98b3-16b239b0566a
21eea125-1298-42d3-a50c-57d596e0420d,4c7b9287-99a1-447b-9cb4-549e5ef59482,TCGA-A3-3329-01A-01-TS1.a2a764d6-a47a-42c7-9436-1e709c0860ef.svs,Tissue Slide,1aa8ff4c-cf2a-45b2-a74e-a07cc83ff634
21eea125-1298-42d3-a50c-57d596e0420d,f3de9676-b617-43f3-850b-e01cd5136085,TCGA-A3-3329-11A-01-TS1.447d0d1f-f26e-4887-a901-37a6c6f77421.svs,Tissue Slide,dfb07b36-7654-4449-8f53-d822d6904cb3
1c0318d9-0472-4840-add4-46bb9f914a30,c90c380a-1a43-4b73-b259-c45df1a5105b,TCGA-61-1721-01A-01-BS1.8a0e1590-8e6d-4c65-b44c-90096f254f6a.svs,Tissue Slide,a65361d0-e9ae-4d90-bbf7-70bc213d263e
186d40cd-624c-4016-a497-b30c892d393c,65e40d21-5faa-410a-b9b9-6c25188721e0,TCGA-31-1959-01A-01-TS1.c9408cb9-448f-47f7-bad3-36f89f225596.svs,Tissue Slide,dd8556f8-461a-468d-8604-c4f2366b1cd7
19427350-619b-4b9c-a3ba-37f667bb2843,f4143077-d23f-4099-b24e-87c1ead56ad6,TCGA-24-1603-01A-01-BS1.10b614a2-04d5-437a-896b-34d0ecf2db37.svs,Tissue Slide,bb14a720-4899-48d9-a57b-e1fd2aa9d8ec
15f1a992-0724-4d76-a71a-702ac7753a41,175c2a31-367e-46c1-a2fc-3893036619ba,TCGA-25-1870-01Z-00-DX1.780BB62D-71C1-4B21-A2F4-61AC4B0234EE.svs,Diagnostic Slide,b4d88ca6-4b72-4f8f-92a2-ab06a9cef62e
15f1a992-0724-4d76-a71a-702ac7753a41,a5ab8e9e-f606-45c1-a701-56ae307380fd,TCGA-25-1870-01A-01-BS1.d4ab8919-bcf7-440f-af7b-f66bc835ccfa.svs,Tissue Slide,b6eb7ad6-2676-416e-b165-0cf683116793
219f54ef-4235-482d-b799-f2fa9930105c,31d00e74-6b25-4ff5-a5de-6c3c576d8b2d,TCGA-24-2027-01A-01-TS1.d6d55952-e8db-460f-aaff-9cc1b9044610.svs,Tissue Slide,d458ab44-bd23-410d-9ffa-4d469d16c62b
1c86e4e5-ecc9-4f6d-a557-77bf396a653b,5643e99a-ece3-42c4-b45d-621a5d6694c6,TCGA-04-1516-01A-01-BS1.bfc317cc-577b-454b-bf12-10c87c136b19.svs,Tissue Slide,443b9ac6-d6fe-48a6-bb53-f6f5a56d2f2f
1fe19c6b-71d0-4b07-923b-74ea32210db0,7e43eff3-327b-4258-9c22-97e5a05430ca,TCGA-04-1536-11A-01-TS1.0a362bbd-1f22-499a-b95b-4e35a9cccc8f.svs,Tissue Slide,e7cb6912-1f04-4181-883e-1b975bca7987
1fe19c6b-71d0-4b07-923b-74ea32210db0,29e53b6e-37fd-46a0-acda-6c6f16b05756,TCGA-04-1536-01A-01-TS1.08041de2-b6e7-434e-af1a-d616e2e6bf36.svs,Tissue Slide,841bdebe-253d-4183-a3a1-e2780c859187
20cf00ea-d7da-42bb-bce7-f005f0b952eb,673dff02-516a-4d46-abcd-b87c54672d7c,TCGA-59-2348-01A-01-TS1.3d166d77-0129-481e-b769-22faa586c38e.svs,Tissue Slide,cbdafa49-7dd7-4a42-b0a5-891aad11a802
15e058e8-2f33-4fb4-92af-3d9dea1fa906,f167eecc-d056-455f-b11f-da8bdd3388e8,TCGA-06-0156-01Z-00-DX2.e1846804-6f1d-4941-866d-dc54278dbba0.svs,Diagnostic Slide,26346a01-eadd-4500-a425-70c4eddab125
15e058e8-2f33-4fb4-92af-3d9dea1fa906,4bca3634-0a43-4ad6-a55d-fef624a6d999,TCGA-06-0156-01A-02-TS2.ca398b65-8d0b-4831-80d2-3bf704894c46.svs,Tissue Slide,f26e9844-6044-4b3b-b9df-4f95e14d9e75
15e058e8-2f33-4fb4-92af-3d9dea1fa906,abd8f776-abe4-404c-8263-30ac2864159d,TCGA-06-0156-01Z-00-DX3.9ccee303-ec3c-4d99-bb94-294efe89bcef.svs,Diagnostic Slide,26346a01-eadd-4500-a425-70c4eddab125
1e80ccf6-ef81-4662-bf5e-392f092c1e67,7bc72688-e396-483a-9087-e6f4224f89b9,TCGA-41-2572-01A-01-TS1.67fd82a9-571b-4744-a1a2-44565c43e384.svs,Tissue Slide,6da1271f-ae25-4301-84be-6468e9b494f9
165b8f99-f7ba-4553-96ed-235e3f77e19c,b1b3c50d-bdee-4542-8247-7f21d437626b,TCGA-12-1599-01A-01-BS1.04a3efec-2063-49b2-9d00-9f24d4f7f31d.svs,Tissue Slide,0c3ebac9-1dd4-468f-ac35-bbe8a9105702
166e76db-ccd8-4760-a517-d2bc8937ea29,11de0f53-fa18-4998-8ce4-93c6e0db908f,TCGA-19-1388-01Z-00-DX1.75e1e1f5-87d8-4cd6-ac9b-5341fc72d6ad.svs,Diagnostic Slide,b1e5cfcd-da4a-4cea-87d5-cfe1cdee6f3b
18e04edc-04a3-4d1c-b536-3797e1924f48,478873a9-f45f-4b29-868d-469932a1f1b4,TCGA-19-5954-01Z-00-DX1.b2e11be4-3f71-4d05-9405-c41dee3fc5b5.svs,Diagnostic Slide,5e30eb4b-cd55-4a25-8c93-5ade1142fa8c
19146c75-8f41-44f3-8423-7db4d0d0efe1,2f48131c-921b-4db4-b9d9-e8fb050a7e31,TCGA-02-0337-01Z-00-DX1.c7d3d96c-789b-4844-8731-1279d44955ec.svs,Diagnostic Slide,cfafb18e-f785-424e-a419-4c8a7e57cec0
19146c75-8f41-44f3-8423-7db4d0d0efe1,fc566810-9caa-4af1-8fcf-e1c8142be12b,TCGA-02-0337-01A-01-BS1.02cfc076-c847-46f7-96bf-0fee6ea08a51.svs,Tissue Slide,023a5d07-0e00-466e-8d92-19758d50226b
19146c75-8f41-44f3-8423-7db4d0d0efe1,124abbc5-364b-4a22-a281-38ec7d0c0e16,TCGA-02-0337-01Z-00-DX2.D9CB7383-D647-4B71-9127-D039A2C04B48.svs,Diagnostic Slide,cfafb18e-f785-424e-a419-4c8a7e57cec0
196ce35a-2d36-479e-aab9-91d2082d7e7c,153d041b-751e-4971-a8d2-963a9f2f8ac9,TCGA-06-0213-01Z-00-DX2.5968b29e-a689-4d8a-80b0-e0ffff8bcec6.svs,Diagnostic Slide,bee74002-13f2-49f8-83ab-2d0ad82a5902
196ce35a-2d36-479e-aab9-91d2082d7e7c,2f2c6776-d5b7-4d44-9261-7c59fafa5e69,TCGA-06-0213-01Z-00-DX3.337437a8-ffca-4ca2-9b94-902ce032d5f4.svs,Diagnostic Slide,bee74002-13f2-49f8-83ab-2d0ad82a5902
159e0318-6173-440f-be07-8d956086e99d,2f67e999-7308-42b8-b441-d818dc041ea4,TCGA-12-3652-01Z-00-DX1.BC31A966-8D64-4447-ACFE-1ED4BB95FEE6.svs,Diagnostic Slide,36828454-4000-4dd7-8851-dccdba4cb432
1f48f010-98fe-4b5a-b96a-14fb25eff23f,b247f997-afaa-49b5-a54e-3d602c7b8fff,TCGA-06-0184-01A-01-BS1.703ea1b5-6ec5-4e10-b0a2-cd6820b3a577.svs,Tissue Slide,cba96ed9-c028-401e-8a8f-909513c8c215
1b6c184a-5868-4a51-8a82-aa16a7e65126,ffe8ced1-fcaf-4447-bfc9-1fa266337615,TCGA-06-0881-01Z-00-DX2.791dd92e-eaa1-474e-a63f-6df4b4f872b7.svs,Diagnostic Slide,1f249b5e-7773-4407-89ff-749f53271967
1f48f010-98fe-4b5a-b96a-14fb25eff23f,fae7ddba-f179-4a70-acba-0b731529f773,TCGA-06-0184-01Z-00-DX2.b2242e9f-fac3-4e80-a82c-413e32332b68.svs,Diagnostic Slide,f7027fbd-e4c7-4d2f-b61a-a1419158d7a8
20a83eb1-466d-4f85-921a-cb8beea8eabe,7bb52796-7f29-43a6-8d28-2f86cce43ef8,TCGA-19-0962-01Z-00-DX1.5e07aacc-4c4e-454f-8779-b35e654641e3.svs,Diagnostic Slide,5877f3b2-6a95-4cf6-bdb5-35181c6879c7
20a83eb1-466d-4f85-921a-cb8beea8eabe,4a23bea5-d0d2-40b8-9ce9-7997a7782928,TCGA-19-0962-01B-01-BS1.0915bf26-2194-4d5a-8a50-af59ac55f753.svs,Tissue Slide,e8e33e7b-3865-4683-8315-0f7af6dba786
20bad0d5-3135-49a4-a119-fa7a1e56fd1b,4aedc45b-a807-4d14-9a03-834657114cff,TCGA-26-5134-01A-01-TS1.4e904129-617f-4115-acef-1271c32cd5d0.svs,Tissue Slide,affa4b4c-8857-43d2-a969-9efdd1dd3137
186d40cd-624c-4016-a497-b30c892d393c,6469d550-6a66-4789-a385-bf7181fc73bf,TCGA-31-1959-01A-01-BS1.13ffdaa0-16e9-4e42-b74a-bd8374cbbf8f.svs,Tissue Slide,dd8556f8-461a-468d-8604-c4f2366b1cd7
1cc02c64-a34e-46ae-9bc7-5d50f2fefb31,4697f441-6fbe-4f44-bd90-155b15c27ccd,TCGA-13-1506-01A-01-TS1.d6daf712-ccb4-4ecd-859f-c24b37baee13.svs,Tissue Slide,4725c6d3-c67d-4ce8-a4c1-68c242183ce3
219f54ef-4235-482d-b799-f2fa9930105c,777572f1-83bb-4eae-a374-b9f1310be1be,TCGA-24-2027-01A-01-BS1.84920977-5b25-4424-a913-41bc08ac0250.svs,Tissue Slide,d458ab44-bd23-410d-9ffa-4d469d16c62b
1c86e4e5-ecc9-4f6d-a557-77bf396a653b,b36c8c4b-e55a-40da-ad7d-f9e6a3e28512,TCGA-04-1516-11B-01-BS1.ea3841e2-27fe-474e-a931-fd43f7cae074.svs,Tissue Slide,0d543fcb-ab00-432b-9586-a8cabc714911
15fc17cd-d073-4f81-a4a2-2db3cb9d7069,16432980-5544-466b-ab4a-251f517e63ec,TCGA-57-1993-01Z-00-DX1.464F641B-AA9F-49A7-A224-88D9847159DF.svs,Diagnostic Slide,c197c2b1-be34-47b1-a1bc-5f85d4bb4583
21f6bf91-dfc6-4a59-8b76-88a0f95c7b47,2915a13c-2e75-485b-90a2-b46cef41b612,TCGA-24-1544-01A-01-TS1.5c0e797d-fd2e-4368-8b27-b77ad0cd4601.svs,Tissue Slide,cf7b9151-6479-41af-986c-d9db10e33ca6
17181157-c9e2-4bd6-8653-f5dce56f9053,627f2a22-7387-454d-ab50-0f3ba04fa4a4,TCGA-24-2038-01A-01-BS1.bfb2b2d1-9854-418f-b254-834554b1f0aa.svs,Tissue Slide,cb5c8591-15ab-46b3-a819-57cbf71c6bce
206ce0ed-36a4-47ab-ac8e-f6fca6ac5c18,06a6e1ec-b8cc-4b0c-9aed-f1ef74039192,TCGA-24-0982-01A-01-BS1.86d455fe-9855-4106-b487-ef4cde3c86de.svs,Tissue Slide,7fec33cd-6f46-44c7-8204-e0f42b543abe
2222b629-02ab-4ead-997f-09d91c6f7cf4,0fa1f9fe-cb89-40cd-a388-00843f9c5491,TCGA-59-2349-01A-01-TS1.f03b986b-d4b5-4754-bb13-1a5867b50f30.svs,Tissue Slide,ddf4a6ae-f3ee-4972-a12a-156260ddf5fa
2222b629-02ab-4ead-997f-09d91c6f7cf4,40aedfed-9806-44b4-b789-2652e82c1b94,TCGA-59-2349-11A-01-TS1.29deb7d1-d3b6-45c8-bf78-604c681d3fcd.svs,Tissue Slide,89e10f7b-783e-4d6d-af68-f9c3621c0c18
2222b629-02ab-4ead-997f-09d91c6f7cf4,0c8fb1f0-6e69-4c2d-9f20-dee14f047edc,TCGA-59-2349-11A-01-BS1.5f2c82cb-69e9-4c51-b4ea-54b0e5b5a1cc.svs,Tissue Slide,89e10f7b-783e-4d6d-af68-f9c3621c0c18
2222b629-02ab-4ead-997f-09d91c6f7cf4,cd846ffa-f894-4e10-9034-2a3a32756869,TCGA-59-2349-01A-01-BS1.31ee4c9e-681d-466e-8555-2c50d0365f5a.svs,Tissue Slide,ddf4a6ae-f3ee-4972-a12a-156260ddf5fa
1d0225b5-f515-4197-bba7-3dc17e502b88,b0596219-9293-45e5-a4b7-db2492990799,TCGA-24-2262-01A-01-TS1.2458cc8d-8541-420a-a725-db4e4d1e3e6f.svs,Tissue Slide,c8767fb2-1e4a-42de-b648-847d4a5df78b
18e0e996-8f23-4f53-94a5-dde38b550863,4aee099c-15b5-4e80-9dee-c8260ea8b288,TCGA-13-1409-01A-01-BS1.dc1c8c75-97e7-4a32-9581-9c7bac1a0a87.svs,Tissue Slide,930c3552-f960-4a57-aa35-b504807a9676
1d0225b5-f515-4197-bba7-3dc17e502b88,ffea0670-cc16-4753-aace-a2fecf71fd56,TCGA-24-2262-11A-01-TS1.bfca3f3a-bbc4-4ff5-9d7d-4ce9eb0b9fb3.svs,Tissue Slide,a51b5a50-8272-4cac-97a4-95d4c771e226
1e14f098-17b2-4f54-8e4f-e38088008df7,1d6eb348-d824-4aae-a92c-b7146f371ea6,TCGA-13-0714-01A-01-TS1.1e09c7c3-482d-45f6-9330-fc2969faa4f7.svs,Tissue Slide,7cb799d4-b69f-4cac-b975-1df91396250a
2038fd65-d8f1-4b16-af90-b1c8f9a379a7,1ff8d07f-dd70-4cfd-8e18-2afcc217b8a4,TCGA-13-0905-01B-01-TS1.375bb21d-bdbb-43d2-81f7-2c63c90229fd.svs,Tissue Slide,3590ce4c-2c63-42f8-ac73-8d813301ef2d
2038fd65-d8f1-4b16-af90-b1c8f9a379a7,ebc8dbb0-998c-480a-a5ad-d4aa535329da,TCGA-13-0905-01B-01-BS1.bff74514-98ec-4d1e-88af-a00aeabd9686.svs,Tissue Slide,3590ce4c-2c63-42f8-ac73-8d813301ef2d
1c0318d9-0472-4840-add4-46bb9f914a30,13c2304b-6dc3-403c-8d60-b7396b2ea718,TCGA-61-1721-01A-01-TS1.eacba516-57de-4a57-8c1a-28d301941281.svs,Tissue Slide,a65361d0-e9ae-4d90-bbf7-70bc213d263e
1592af8e-8d11-4325-8a2b-e0c690b15b58,26a4eb0f-40df-44ca-8284-264058c418c9,TCGA-23-2072-01A-01-TS1.b7966d72-b2e2-4aa7-88c7-7fc386aed4c3.svs,Tissue Slide,595f73d9-f31f-4498-bb36-1504a9f280bd
1592af8e-8d11-4325-8a2b-e0c690b15b58,2f1f3b6b-3285-48c0-929a-43e33d73afa9,TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E.svs,Diagnostic Slide,736e3444-4037-4b48-8086-d7b1bd248ca7
19427350-619b-4b9c-a3ba-37f667bb2843,4db4fc32-3b72-4c80-9df6-084842751a47,TCGA-24-1603-01A-01-TS1.41cdbaf5-d3cc-43d2-91ce-9176ab694e1b.svs,Tissue Slide,bb14a720-4899-48d9-a57b-e1fd2aa9d8ec
16829472-5666-4fba-9bf9-360ec1689aa0,e313a950-9ac9-4668-b650-0bec2f3bbad0,TCGA-59-2351-01A-01-TS1.966e6ef8-f18b-48d1-86e8-f9c626a4f7cc.svs,Tissue Slide,5de10a41-af67-4417-9152-54a184a37f68
16829472-5666-4fba-9bf9-360ec1689aa0,756512b9-2977-4f07-a96a-34bc59328874,TCGA-59-2351-01A-01-BS1.2bc77b82-f44c-4879-ae75-4d55872e6a9d.svs,Tissue Slide,5de10a41-af67-4417-9152-54a184a37f68
21f6bf91-dfc6-4a59-8b76-88a0f95c7b47,e9185565-3a50-4282-9159-5f48f698cd28,TCGA-24-1544-01A-01-BS1.8b67402c-67b0-4909-b96c-f8a7f9e85ced.svs,Tissue Slide,cf7b9151-6479-41af-986c-d9db10e33ca6
20cf00ea-d7da-42bb-bce7-f005f0b952eb,22f086a4-3fa1-4012-93fe-79318c305781,TCGA-59-2348-01A-01-BS1.2dd39e8f-db2f-4d2c-9799-c289a6d6d505.svs,Tissue Slide,cbdafa49-7dd7-4a42-b0a5-891aad11a802
1858b58f-fdf4-413c-9c29-96ae85b88a74,fe584763-0131-4966-9c58-78365083327c,TCGA-24-1550-01A-01-TS1.3c468906-1fe3-4438-af83-46db12f8a8cc.svs,Tissue Slide,2726ed05-ac38-41d6-85f3-35ab0bcbc47a
15e058e8-2f33-4fb4-92af-3d9dea1fa906,ebd6ff82-d132-45fb-bee4-ce2fd7b48410,TCGA-06-0156-01A-03-TS3.bf9d7aa2-5206-4971-b3db-364d4df6dd83.svs,Tissue Slide,f26e9844-6044-4b3b-b9df-4f95e14d9e75
