CASE_UUID,FILE_UUID,FILE_NAME,EXPERIMENTAL_STRATEGY,SAMPLE_UUID
45a04209-8fac-4181-bba3-1437c8fd7f09,2d324505-0410-48e5-b8f1-6e831c7cd5f7,21faac4f-9178-48a3-a2c5-a6d3efb30c8b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,6c83b5fa-4647-4977-b0cf-8a33944b1bd5
47abcd03-c6ff-4777-ac26-f880474092ff,a0cd2ce2-8d8e-4d51-a8b3-14bd99e9fe5e,856282a0-da53-4ffe-9f0b-b5d18ee49523.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,e52b541a-ee14-4339-b1db-db00dd32cfaf
486d225f-eca6-499b-a142-dd86137b22e4,3dd6ff8a-0a2f-45e4-9790-ab0cc711e856,b0d86c72-de96-492a-8303-e536e925b94e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,d26e51b6-672e-4a2f-8e0f-a6dfb6f5ef8b
48e83a4c-c602-494a-80cd-e2f4b4dd701e,0afc563f-75a9-4e20-9094-9bbc83bfb7f6,847afc38-d95f-4405-8d53-ce73a915ce5b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,d36a0b54-6e09-4ee2-923b-c1516d78bb03
48f36fbe-356a-40af-b81f-8ea0b1369bab,247b4d5e-3a3e-4f0f-ba07-8777a746d15d,aa82d519-4866-417c-a8aa-19c3732b5d09.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,3f066c95-9085-4772-af14-6ef74ccae78a
490e84ed-3c02-4593-990e-ade5c109df44,417ea894-5711-468e-a562-690118fc003c,5e7107c9-8f25-4a74-8c60-47a0694bbfc1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,b98e3371-bcb8-4b59-9d23-8156dbf4746b
49197847-cc83-4ce1-8397-d09cea4c4928,debe3ce9-e624-4b74-a06f-b4e0663a970c,d1a95416-db18-4289-9562-9b9e304bf4c8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,f9f392d3-e3c0-4cf2-ac7d-f21a497f716a
494a8495-8d10-4a8f-8664-f68ac339c889,8e6eae22-b511-4d17-ba2b-255d9bd1b07d,fe8e5bdf-4959-4b45-ae36-80293aff06a8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,fed650b8-8dba-41ec-9453-076feaa95795
4a3d9efe-f24e-4135-8a70-e202651e7a81,19f4b8b7-e241-45cd-88c3-ab787e901d3f,a905924a-3a0e-4481-98ac-3ca198021472.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,3eae6b68-d333-4b36-9e70-d2bed19c1dfa
4b9aa301-d2e3-47f3-b724-a34f420b2b6b,8a9f0404-2863-48b2-ac85-1c282807891c,8626d520-d900-41dd-aa62-ae46c084f4d9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,b5fe6254-d1c6-4ba2-bd75-5caf4fb2e2b7
4bc71292-60bb-4b63-86c1-0fe021083804,8f1b4d8a-4845-4774-9fc2-0a459303bef8,2c022016-756e-4cbf-9baa-dab196b6e715.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,790f98c4-0a6e-4145-84fb-b28724bd47a5
4bc71292-60bb-4b63-86c1-0fe021083804,06d4e72e-c4bb-45be-8a1b-c5c171f0df1d,9fa77b4e-724d-4551-9418-3993bd28565e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0d3ec78c-3da8-443f-baa6-93caed5b065c
4c197d76-daf6-474d-b561-ded42905f52a,152d2082-59de-4e7b-9715-fc7166b24507,24bac0c6-774a-43f8-b89c-f8f5e547606c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,f1ca4735-9aa5-4598-8b8a-d2df857273c8
4d5d61c4-2e64-422e-aba6-ec098f40eeec,c57a8f6b-525d-40b1-867e-ad8bd4b4cb8d,4e24770a-f6fd-4c3d-a16f-0f5aad69e001.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,37e9c5a5-4c5d-41f9-b14d-12337432caca
4db62b98-abd4-4a7c-9fce-8bbda2aec8a3,42af3c76-7e16-486b-b6ef-be875f61d652,d20ff0dc-fa83-478a-99f3-30a4d076c5c9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,726c35c5-abba-46e9-adbf-818e15308957
4e76de8e-cb0d-4b83-8ab4-53bc67a7a9d3,2e52df6b-2e33-4de4-8ae1-dca835193ce2,561b77d2-5158-44de-9711-8d6364bf67cf.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,dcceaf54-0bce-4650-9980-9843abce0c41
4ef24cca-976b-4c2f-8810-4339967da570,2e128b07-b323-4b41-a598-02f3681e8a64,472b70bf-79de-4e63-8924-828c748dca4e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,393b1df6-0029-4a6c-9581-d2af70e8615c
4f9f1fce-d96e-407b-a873-56129985aece,10e760a6-6410-4f2f-acdd-1cff022dfda9,cbab180a-e19b-44d2-8c37-c221c3fb5775.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,144f52d8-5650-475a-9cde-4a1952ee22db
4fdc9f5a-7ba1-4f80-b3db-2b7cbe505217,55e02ee7-ddca-440f-a57a-4c4e50e157f2,fcb8b926-8d57-403d-9c86-e4f70718fc48.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,67a7b94d-8462-4d10-ae55-e6149ec53c22
60b30a95-3e4c-413a-9de6-16a5bca163c4,8e7557fc-63da-4457-8572-0fcf59b8b428,7b9bb575-77cb-463e-9f34-607cda913e91.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,1b2f2768-883d-46fd-80b2-bfc416584c66
5b9d7565-a933-449d-8ffa-ec5f82db2e77,94781f52-8bf3-4376-88f0-2a79d3f2c677,02df0b55-e0cf-4b80-b980-446c78e7e50e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,cf2e4a0a-59c5-41da-9f24-de83eeb856e5
491ea65b-86c8-4686-99cf-f09505e20183,1b9b52fa-0c2a-42b6-8ae3-6afa40f161cd,89d8958d-7cc6-437e-9f0d-adc2110c5cca.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,53b741c6-30ac-41ab-8d2f-774b1dd5dc48
5ccd86ab-2587-4f35-b96a-4f4320b10fb9,d6d2876d-9624-4f5f-9a5a-366cbc5889d1,61aa6c78-d34b-4da0-a9d6-e02cf46cdfd1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,83f7706a-1fdf-4ed5-99cf-ea8853afc159
457ec7f6-8612-4641-aaef-8a7f2c44c30c,9682e769-c86f-4250-819b-f9c0b267f292,1dfd1af6-e5a7-4292-b81f-4a06d67ec185.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,6d5d91e7-3f60-4508-98fe-cd22182d5f58
559a8f6f-dd60-43b7-ae09-16cc4206064c,aeb0f385-fcd0-4ae1-8c2d-0a67f3d8b0c5,1d06aca0-fc5e-41a0-ab00-bc91fe955c42.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,5e5b4d2a-c00b-441b-802a-0f546bd7566b
4bd8ebc1-6f6e-44a2-8544-106901a7bae5,eb1f3e1c-e307-4f4a-9b3e-5d1462d782aa,7dd17209-3320-4181-af24-57683739d43d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,90e762b7-dec2-4570-961c-f19c6c0ae693
45b6d41b-3a1b-47e9-80e4-59355170aee7,85d1cb46-f6ab-425b-a115-62d6fc49d1bf,86a42b2c-f184-4fcf-9b90-1c9bd7f6af25.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,5dd65f0d-5142-4661-beb6-76d195b5f85c
4c167f09-d664-425f-bd84-6ff8c21b272b,625c7f57-de1e-45ad-959a-2995973761bc,6ddac922-5614-4e0d-b2e4-c063f120f424.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,d4c5514f-8e2c-437c-8b53-a8b4b298abc2
55c78413-d102-4113-930e-6d842862fe75,6316a950-ba08-4f1d-bbb7-b67329acf87c,d4194931-3f02-4c72-a27b-81e353d1e40f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,ab117813-8257-47e0-ab25-cc66b731a290
42fe260f-520b-4fac-8c09-d2b31aed59fb,a47a69f0-b18d-4056-9d60-455bc93dacf3,ed6efb1d-973d-4563-ac7d-c72c3814a2e2.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,6148f31e-cdba-481b-bcd7-b3aee05925b1
5469c0e8-0c58-4870-b897-8fa0704599a7,47eb37d3-46b2-4eff-abd0-0a80205856a8,471705e4-b9fb-4c74-a01f-be8d8d70b3d0.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,f4b54cf4-861d-4754-a7e4-7f88dde8f04f
442df188-b678-45bb-bd9d-7071ed8aaa5a,00362664-cb13-4998-a26c-618dba69ea00,a7732b3f-6294-47ec-b869-0aac6ee6c815.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,a36cdee1-0b8f-4720-abad-5dbf06857c1e
4250ac3c-c8b0-46ce-b9c8-7963bc386041,7a3b74df-2726-42c3-8c9e-1f90bc2fd952,2aaf4bf0-fe95-458f-8042-ce8bc98e5089.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,4ed28804-afce-4754-a89c-95cf3dd24189
48607130-c09a-491d-882f-7d2591d13182,9e739f95-8038-4d85-9d61-84bd520b8f63,d7aad54c-1f6b-4989-97d7-5e74132faf28.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,048550ee-189d-483d-b07f-b77f10278420
48607130-c09a-491d-882f-7d2591d13182,73d1e125-5a76-4975-803d-eb99413e3503,deb7abbb-2d8e-4ffa-804f-02fd532a0de2.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,2288d604-4b72-4bd1-b024-62405ddaed1c
482d4078-7576-48cf-bf7c-29014935fd47,34ca630b-6156-4468-b95e-ac2ff035ef96,398bf14a-102a-4624-8f3b-da2cab682175.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,f05081a2-2465-4ea4-9ec3-319810fe2d45
48314732-5d1c-43e6-9878-5b58dfaeb06a,ab283c8a-593f-47a9-a9ab-be3f941eefa3,1586ec7d-380c-4d99-86d8-b631883b75e3.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,4a579925-cca7-4212-9299-843bb6eb0eb7
4839a058-fbca-44c7-bd61-81943b4d45d5,8a554929-80f9-4ee5-a7a1-b4236f992709,7cbde0bd-c5d1-492b-b94f-3e2d46560038.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,40592b11-f9a7-4224-8ac2-1e3528660f4e
484dd45b-a16c-4650-bac9-832fbe4d96eb,b1691ae7-2833-49b3-ad40-96913399d398,9a50799e-cf69-4784-bf39-0928db211076.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,e56f0f34-9ee0-492c-9bbe-ebd31468d808
49967a57-7c12-46bb-8d71-cebbb17c9935,f463b53d-1634-4be0-a940-ec135ea41df7,8595b47b-8ce0-4e65-9a28-4837478a2309.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,1ccc7965-99a5-420a-b5ab-f9853b50e3b1
49d5acbb-d75c-4485-b456-6b50667fef99,dc356a7f-f87b-4e8f-80b7-a81a515b3258,8f74e0de-6c30-45a9-beba-df80084df122.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,62975e0d-5145-497e-9722-26a7b733ea41
4a7d4805-09e3-4044-9800-73239f4d66d4,ecd72fab-f423-4540-b8db-2bdc158deebb,e2967c52-ecce-43b3-bc8e-8777cc435bfc.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,50ed72f4-6fd5-4c63-8fd7-5147d11bb649
4c3e709a-fd52-431c-8be5-3d9b1f80ecd2,6e84463c-a825-4f3a-bfee-477bc75585eb,bd1d8539-8e93-4dc4-aa74-ed5bfa6b29b0.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,7d044ffd-252d-4e5d-9c33-a5cd8bc39263
4e1606e5-f4c1-41a2-9f2c-ad0d02650070,53e35c02-1a71-4de2-9ceb-f8c3b3c3a15a,32fc6356-7b8e-4c0a-9143-0337d552d1ab.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,a7357fa3-3468-4288-99c2-624d885d471c
4ef429be-c345-4258-9b42-b56e215e1a2c,6d0c91ea-55dd-4c1c-b7b0-503957001490,0ec226ff-ca38-4036-ac29-762f5058156e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,41555f97-0269-4f3d-ab13-6b0ae08d1ff5
4aadf2a2-ce1e-4f94-b146-59292e83e7fd,00cdff29-697a-4a17-ba67-cf55c006b827,0f35c851-1cb8-4f75-a661-eae9111b7362.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,8983e29e-9354-4ce3-8f59-702032f1c25c
628408ce-0691-4e0b-b4c7-aca9a0d73bb0,7079a45a-d00b-44f3-9b0d-8c686180966b,1ba54adc-765f-403a-8987-61f94db2a65b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,8ca89bdb-5e75-4432-a825-bef048fb48c2
56e612e8-2c29-4782-be79-2813cc8dd2e6,8820d985-4eaf-4915-b2ca-125e027626aa,58369b53-786a-49fb-879c-8395f94bf125.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,bfee6527-99cc-460e-879e-fa7a46e8e0d5
5c24435e-8e50-42c2-80c7-919b1cad0133,df410102-8821-4bff-825a-c169897b3b99,518420d3-dfdf-4163-99a4-2b8d7a04056c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,b7ac160a-52a7-400f-9ff8-86eeec078b15
4f9775f2-b663-4daf-aa9e-50915cae9407,9ce2bb36-5b1e-4a58-bc5e-dc072b217ba4,27871087-0449-4f04-bc72-a975681a198a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,037ba047-2228-43de-8df8-32920a689eca
4beee9d4-ee52-4fed-bcc4-d300f5ddd4d0,04288a35-71ba-421d-80a4-52bb0853aa9f,86db93b2-14b0-4094-bd69-222582df130c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,7ff8b9ce-57b0-4e8d-8607-aef212854f56
4beee9d4-ee52-4fed-bcc4-d300f5ddd4d0,53494104-fea8-48d7-881e-03c760435509,f9c74189-6bdc-49b9-b984-917ffe2b097d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,8bbfb052-46f4-46e6-8c34-e0b9923c3426
49929108-023e-4d35-b26d-50ab4d3ae581,bfb91635-bf2c-4311-8b57-33c15b520869,19645f04-0021-4b2d-ad56-b1342c6ca519.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,73b6994e-c9bf-41a8-a455-17d7be309a9f
49929108-023e-4d35-b26d-50ab4d3ae581,b7aa491d-f50f-4f9b-b8ac-1572cd6cd1ef,ba2b0b86-f7f1-47f7-b0fd-bec3f623febb.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,ec9fc2bb-859d-4a11-8a12-e109075eff8c
49929108-023e-4d35-b26d-50ab4d3ae581,97dbbc5d-67e7-43a0-bc8f-d3425e0f3ce4,6bc70f5c-fdba-4bef-865a-793b7782a107.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,73b6994e-c9bf-41a8-a455-17d7be309a9f
49929108-023e-4d35-b26d-50ab4d3ae581,ee9a460d-1b5e-451e-8b4b-7608a21f093d,c1b43ace-3691-4c64-9fb1-4c1e94735b1e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,bf2b2ca1-17b5-4a4d-bae8-46f571129706
57cdaa1c-4e94-4a28-ab3b-300c0457555f,3e43db02-7668-4a5e-8ffd-7df2ce478ffc,5abd486a-6aed-4dcf-a2a2-2537af6cdd9c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,be4fdd24-ebf2-460e-9ba7-402d3b840c64
57cdaa1c-4e94-4a28-ab3b-300c0457555f,c24b2096-358b-417f-9c1f-23c3a51c3bf9,5ba3bbfe-f08c-437f-87d3-351b772ced02.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,8aca008c-f55a-420a-82c7-acd2cca77d85
57cdaa1c-4e94-4a28-ab3b-300c0457555f,d84aa7f4-7210-4121-9e4a-e6000d30ff90,cd10f4f7-d92b-4152-8595-332686e4605a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,8aca008c-f55a-420a-82c7-acd2cca77d85
40c217ee-429f-41f4-adc6-db9186622b17,5eb29c68-1645-45ab-8c15-4d09285f4c9e,47b69c13-020e-43d0-ac3c-686acf4932a2.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,96ca99ae-ae8d-4325-a9b6-4c32d6cbe52c
47a8e514-904c-4867-8f43-7eb573be835b,9ef88bb5-07dd-43ce-9bc2-d5fe1167b972,58c2404d-b213-4a7f-a8fc-11081a88091b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,08003f93-05c8-40ed-95dc-16abf83b1e43
4881a390-c4e4-48b4-ae66-140c64a87614,6a8837ae-657f-4892-bbfd-758161967afc,1ab4a652-7fde-4128-ade4-0a1c56eede64.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,180853ab-cdf4-431a-a88f-9bdf0602a3a9
490eabca-4575-4bd6-9604-6b6e23d069ce,e32dba1a-e823-407a-8030-a1fcea2e906a,fea46737-a2b3-49d4-8358-d0737546b6da.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,9f5ad422-c94d-4914-b6f0-071596ecb589
4a785dc7-f5f6-4607-a19d-e6354b2fb5a9,647ec81e-775b-42ad-bd83-286dfc4f91dd,4fd42f6e-b04a-4726-b35f-a19d17a6e7bb.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,582f2b5d-ed8e-4f78-b116-76ec00bee2d4
4be66108-e72a-406b-bb4b-f58ff2877336,b397a5bf-171b-4cd2-9dfe-774f24b5f200,c85dbfa4-b894-4ccb-9b90-94bb2c47cfea.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,5d1d7c40-f636-46c6-9540-4df11a466b15
515a062e-f68e-4100-a923-bd2ce0bbe071,65fac9c4-d88b-4bd2-acc6-6707542bb716,c6c161fd-9f0a-4ad5-96ba-b9ce811348fc.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,1a552953-755f-430b-8556-a06cc82753d3
51dcbfac-6f04-4364-877d-0bf1bd566335,2c1b791c-1a1a-4b76-a819-6132bbdd3ed8,d333233b-e431-462b-ae35-c3b4c6ab3a40.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,cac671b1-b9d0-484b-9add-fd935d4efc93
5498d5ef-ad24-4034-9750-7c996c5355e1,bbf14b7d-4875-4ee4-80fe-d76d5b2c3a06,acf70af7-cea9-4620-82c1-d488e7dab8d0.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,5b5d5baf-0350-4053-9c24-a9ad0f3d06cc
565e2726-4942-4726-89d3-c5e3797f7204,9afe56f7-2570-4358-8734-5c94e10e83d1,43c9d567-691b-4f12-b083-c6eeeff8e453.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,81505915-6c01-4299-ae89-964dc20d93cb
565e2726-4942-4726-89d3-c5e3797f7204,4cf322d0-afa6-4109-aa0e-a25e587619f8,c69a9c54-79cd-45d2-b6ba-68b6a1ac0afc.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,a4b58604-884f-4f42-aaf4-056274017721
56c8b812-ca8e-4eb2-b0fe-f264316789bf,1661a686-4738-4d21-80ae-65b8bae655e4,82dcf15d-a8d0-43d1-8a6f-914e4656ed46.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,baa29aee-e36f-417a-9f72-b70d9c8d47ed
56eb96a4-d2c2-42fb-b26c-1a80012bcb8e,c1467372-92b2-451e-a45f-42e25c5dcf37,1e82995c-f318-4225-96d4-f1e98bcbf60b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,d3daa95a-19b5-4822-bcbe-35ceec12fdf1
57b0f89f-1b75-453e-922c-01cd4d44ca49,34111a2c-5b27-427e-890e-349b9974343c,7cec44f2-b56b-49fc-b2cc-d0691afde776.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,b907ab67-7a44-42a0-a79a-beb625303104
58facedb-fcb8-4ecf-8338-2bfa4947acef,1c48056a-d2b8-4365-b750-485b9e9a7b6c,5fb88e40-263c-4b86-b088-da38f046771a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,d67fc406-7974-433e-896d-57197eced52b
5a195baa-2d05-4273-a7c4-64cc816b0406,f71f1d9c-23e1-445f-80d1-455fae13ca09,f71ca79e-f5ef-437a-ab71-b54a2dc71014.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,17cce7e3-9bc7-478d-8cac-9254a1360ddb
5b259d18-3976-4f44-967f-fe5fa8447c8b,f898b5cb-124c-4725-981a-819f15e87176,fb077311-0732-482b-90a9-2961b2a75bca.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,a81e2e72-e4ef-4a72-8338-3e234fe412ff
5d66191d-da49-4d7e-89a4-a382db338340,3d6546ee-5ed5-4c74-a62b-f3fb397e66c3,0801726c-9faf-4905-8cd9-71ad4fc3df25.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,9cfcf069-f971-476c-9084-4d62a75cb3a7
5d73b382-3da3-4220-890e-2095228bbe6c,a2a4b9b5-7d9e-41fa-8d59-6447d62134ea,5a575c2e-b083-4897-87e5-4d2e823bf73f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,0ad869d1-24d5-412b-8058-154b97a65853
5f1399ef-8100-49e7-806f-9f532e55c0ba,53ab9977-2dae-4338-abe2-a0fdde405fff,3e2f2be1-9d8d-4412-92eb-9f3d5c3ea3ef.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,e00ba2f0-aa08-4fe7-8868-59affd52eec5
5f1399ef-8100-49e7-806f-9f532e55c0ba,40fa17c0-c7e8-40df-8375-f1dde93d5e9c,212e6f9a-015d-47d4-bb40-ee432504970f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,8d3db68e-1414-43cc-a569-17ec2b7c9450
5f6ed48b-3b5a-4d20-8fbf-c9aa3feea186,61fdee26-e30a-4f49-a7f0-d5ceb7c28fd0,64935b9c-623d-40d4-bd89-f2af006b1f92.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,33754280-57c0-45b7-8f33-984ceb7ddffb
605baa86-79e3-484d-82d2-4de27d405ba1,5aa8c49f-b2e7-407a-bfa1-aaff68614f65,fca4c327-dfab-4455-84a8-f890a7326132.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,16619d78-3748-466d-a194-ea21fd8fb54c
60ad2c8a-6bbf-43fc-ae73-cc1f6d6c163c,6db2cdc8-d6e2-4cb1-a9f5-ec9b2e13d0cb,a2a777ef-9294-4acf-b489-27bc17272b5e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,4c8c93dd-b680-4b2e-8801-f667b7ab515b
622cc1c4-d721-4b5c-a88b-216d6368660b,b41c1914-0771-4d0a-b56e-41f712e65bf9,21196229-e39e-4846-be58-a1055b3ae50e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,fe13b56a-9379-4a6f-ba76-3ea8aa5721ce
6454ff0c-26f8-4cc2-b77c-7e5abdc20acd,80ffc91d-2e74-4921-9ac1-a7c94482b90e,a50c02ec-6ba9-4678-990d-6c74a8e9b7b5.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,e9ac4856-032e-401f-b3e6-54e7f796faa4
6454ff0c-26f8-4cc2-b77c-7e5abdc20acd,98d93661-14c4-4878-b10d-86c9516bfd24,80680b8f-eec8-4b02-95c4-f133af61943a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,b2c1658b-a03b-415c-b460-d316a7ef0a9b
553f0ccd-4e6f-4ae2-9b39-97529eb3d826,c20c99d3-9cda-4540-89e9-5504e688b406,01d0e31b-3978-4208-b963-bbaffe938aa7.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,983a35a9-c825-4961-86c0-4c6133b5c9c1
4756acc0-4e96-44d4-b359-04d64dc7eb84,71745596-697d-416b-a8a3-096f858ba317,bc2372c3-b67a-4245-9ba2-83bb9dbc5764.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,01bd30a6-0600-4e53-8ef0-bfb5f09fc88d
4da121da-9193-4ac5-8206-03cb1f7c2c14,760d72c4-50a2-4ecf-ac58-a2da0f3d8707,bf6bb083-7d52-4aba-b5d7-9d474d36c86e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,729b1d94-980f-4c94-a154-64283241fff5
4284a85d-d9b6-40ee-aac4-c2c03554528e,b95e65b2-fe4c-4b29-80c0-2b9ff73f561d,920c2cf9-7811-4330-a17a-fcd12da4b654.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,af843246-e00f-40f4-849f-3c5ba74a7479
51de7e94-e2fa-420b-9aa2-3637d17fc6ea,ea33bd27-5c46-447b-9712-1d158f33689d,a9e9a28c-f7b9-4e72-9abd-d9aaf61ea1e8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,1cb12a0f-0081-441f-a86e-71d76ef5b8d0
5edaed6d-9914-4df2-a843-d6009c36cbcc,8d907ae2-745b-468f-930d-6edb528d5bc4,a3e5735d-a095-404b-902f-39c8589ac67e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,2004ff38-a2bf-43be-8b72-b2994a53d890
4f4e8834-a716-42e6-bd51-60d80a619202,aaaaa808-0cfd-4e29-9d71-5d6ba2c35b69,3d32ff77-47f0-4b32-9746-1fb04f9a7d85.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,25a7f991-7dc2-4d3f-ac77-7676dd071977
4f4e8834-a716-42e6-bd51-60d80a619202,8439b3b2-ea14-43f4-b7ab-e18089e4c5a4,d405b97c-1f8c-4c32-b409-702047015275.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,73a23ceb-31f6-46b5-8007-8462f17e2780
4f514ed4-3be6-44bc-a531-210027846459,e604c082-be80-4a47-a7f9-66fd90d0ef72,92477499-7388-4b4e-9ef3-b3f0af1ddec6.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,6a7206dd-eb30-4f05-b944-2e5529607d21
5194a247-cfee-4c11-9475-cf5521a8c6e3,f25421fa-1e77-46c1-bb76-d8c45801e72c,c3d0d966-fa48-4bdb-bc4a-c0bc96939250.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,b36b549d-2031-47b5-ba70-a3ea88fd5c39
53d99a89-6ebd-4637-91db-7ce43ebc6b8b,867de648-e614-4938-8374-f9b6725bfb7e,68c559e4-1975-4cf2-a30e-a5f8f9ec913c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,952e4a17-f891-46b8-ac16-8d6c0751fb1a
53d99a89-6ebd-4637-91db-7ce43ebc6b8b,b7342f74-bb29-4ce5-aa0a-3b8e2d733f3a,b1d44675-d971-4ae9-8299-b649a171bc91.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,15f86bec-a427-40f4-af72-9a61bfa4e445
53eac147-7eb8-4c54-a982-5e058d6749f8,0ed6cbf4-3db1-48b0-b921-8b9397f564b3,b4f5cc56-d533-424d-8fa9-fb56bc38f6f9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,189e0024-c636-48cb-b423-3b3d6bd0caaa
53eb4c4e-0719-476f-9b2b-279d438d7710,21fdabc5-a448-48d5-9078-fcce486a61e7,9174f97b-1c21-4f45-906e-8fea6bbdf727.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,79205cbb-4cd4-4061-8313-898ecadb9f11
55add854-e63f-4335-bea9-23c3eb1e766a,e460babd-29ba-4bf0-826e-c1bc7b6127cb,92fd9150-cec1-4d77-a30d-66f94edabf41.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq,681a4ab9-daed-498b-9bd2-7ab2ee04dc37
